Week,Department,Model,Weekly_Cost,Weekly_Tokens,Avg_Latency,Cache_Hit_Rate,Success_Rate,Dept_Total_Cost,Dept_Total_Tokens,Dept_Avg_Latency,Dept_Cache_Rate,Dept_Success_Rate
2025-09-15/2025-09-21,Marketing,Gemini-1.5-Pro,0.3777231499999998,74577,2144.0689655172414,0.3448275862068966,0.9655172413793104,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-15/2025-09-21,Marketing,Llama-3-8B-Local,0.0142545699999998,151952,3967.9,0.4666666666666667,0.9333333333333333,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-22/2025-09-28,Customer Support,Claude-3.5-Sonnet,1.7699027999999983,237594,3945.7118644067796,0.3050847457627119,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-22/2025-09-28,Customer Support,GPT-3.5,0.2587219999999997,39827,2192.3636363636365,0.18181818181818182,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-22/2025-09-28,Customer Support,GPT-4-Turbo,3.2523219999999986,173764,3611.279069767442,0.2558139534883721,0.9767441860465116,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-22/2025-09-28,Customer Support,Gemini-1.5-Pro,1.3360784499999998,225798,3808.866666666667,0.3111111111111111,0.9777777777777777,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-22/2025-09-28,Customer Support,Llama-3-8B-Local,0.0174077599999998,168016,3734.7428571428572,0.37142857142857144,0.9714285714285714,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-22/2025-09-28,Data Science,Claude-3.5-Sonnet,2.8363919999999987,414648,4077.705882352941,0.43529411764705883,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-22/2025-09-28,Data Science,GPT-3.5,0.7409759999999997,110051,4489.809523809524,0.2857142857142857,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-22/2025-09-28,Data Science,GPT-4-Turbo,1.9907989999999993,129629,2389.088888888889,0.37777777777777777,0.9777777777777777,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-22/2025-09-28,Data Science,Gemini-1.5-Pro,1.73950525,301252,4114.105263157895,0.2807017543859649,0.9824561403508771,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-22/2025-09-28,Data Science,Llama-3-8B-Local,0.0237551999999998,201350,3466.2,0.26666666666666666,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-22/2025-09-28,Engineering,Claude-3.5-Sonnet,3.5390918999999976,510557,3681.521739130435,0.34782608695652173,0.991304347826087,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-22/2025-09-28,Engineering,GPT-3.5,0.7725549999999998,132789,4628.818181818182,0.3181818181818182,1.0,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-22/2025-09-28,Engineering,GPT-4-Turbo,6.422221999999998,412162,3930.8765432098767,0.38271604938271603,0.9382716049382716,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-22/2025-09-28,Engineering,Gemini-1.5-Pro,1.9488314999999996,317129,3995.7846153846153,0.27692307692307694,1.0,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-22/2025-09-28,Engineering,Llama-3-8B-Local,0.0420085999999998,317187,4883.944444444444,0.3148148148148148,0.9814814814814815,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-22/2025-09-28,Finance,Claude-3.5-Sonnet,1.5868814999999992,217645,3787.9545454545455,0.3181818181818182,0.9090909090909091,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-22/2025-09-28,Finance,GPT-3.5,0.081311,15776,2240.8333333333335,0.3333333333333333,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-22/2025-09-28,Finance,GPT-4-Turbo,0.6560799999999996,44260,2340.6875,0.5,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-22/2025-09-28,Finance,Gemini-1.5-Pro,0.6871115999999997,115502,3983.76,0.4,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-22/2025-09-28,Finance,Llama-3-8B-Local,0.0131783,133204,5847.789473684211,0.47368421052631576,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-22/2025-09-28,Marketing,Claude-3.5-Sonnet,0.895966199999999,126241,2800.939393939394,0.2727272727272727,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-22/2025-09-28,Marketing,GPT-3.5,0.0560834999999999,27693,3040.5714285714284,0.7142857142857143,0.8571428571428571,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-22/2025-09-28,Marketing,GPT-4-Turbo,1.1839279999999996,86016,3069.181818181818,0.2727272727272727,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-22/2025-09-28,Marketing,Gemini-1.5-Pro,0.5138311499999999,68051,2558.3636363636365,0.22727272727272727,0.9545454545454546,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-22/2025-09-28,Marketing,Llama-3-8B-Local,0.00641315,59147,3965.230769230769,0.3076923076923077,0.9230769230769231,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-29/2025-10-05,Customer Support,Claude-3.5-Sonnet,1.9641071999999986,323361,3800.194029850746,0.3880597014925373,0.9552238805970149,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-29/2025-10-05,Customer Support,GPT-3.5,0.35495199999999993,56709,3044.705882352941,0.35294117647058826,0.8823529411764706,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-29/2025-10-05,Customer Support,GPT-4-Turbo,2.287697999999999,187243,4315.7027027027025,0.5945945945945946,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-29/2025-10-05,Customer Support,Gemini-1.5-Pro,1.42180465,226750,3399.720930232558,0.2558139534883721,0.9767441860465116,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-29/2025-10-05,Customer Support,Llama-3-8B-Local,0.0220128899999999,188920,4282.64705882353,0.4411764705882353,0.9705882352941176,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-09-29/2025-10-05,Data Science,Claude-3.5-Sonnet,1.7134247999999987,257606,2377.590909090909,0.36363636363636365,0.9772727272727273,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-29/2025-10-05,Data Science,GPT-3.5,0.9006354999999998,162907,4552.586206896552,0.3103448275862069,0.9655172413793104,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-29/2025-10-05,Data Science,GPT-4-Turbo,4.940881999999998,333781,3949.4285714285716,0.31746031746031744,0.9523809523809523,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-29/2025-10-05,Data Science,Gemini-1.5-Pro,1.49415385,247278,4078.9791666666665,0.3333333333333333,0.9583333333333334,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-29/2025-10-05,Data Science,Llama-3-8B-Local,0.0226959999999998,162809,3810.1428571428573,0.2857142857142857,0.9428571428571428,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-09-29/2025-10-05,Engineering,Claude-3.5-Sonnet,3.606262499999996,623099,3772.2403100775196,0.4186046511627907,0.937984496124031,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-29/2025-10-05,Engineering,GPT-3.5,0.5710459999999997,99543,3238.190476190476,0.38095238095238093,0.9523809523809523,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-29/2025-10-05,Engineering,GPT-4-Turbo,4.953986999999999,327279,3567.5454545454545,0.36363636363636365,0.974025974025974,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-29/2025-10-05,Engineering,Gemini-1.5-Pro,1.4360335499999997,273754,2809.76,0.38666666666666666,0.9733333333333334,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-29/2025-10-05,Engineering,Llama-3-8B-Local,0.03160169,289831,4220.456140350877,0.38596491228070173,0.9473684210526315,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-09-29/2025-10-05,Finance,Claude-3.5-Sonnet,0.9329999999999993,128280,3423.8214285714284,0.2857142857142857,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-29/2025-10-05,Finance,GPT-3.5,0.15196700000000002,27558,2544.3333333333335,0.5,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-29/2025-10-05,Finance,GPT-4-Turbo,1.0236869999999993,83929,2666.5833333333335,0.4166666666666667,0.9583333333333334,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-29/2025-10-05,Finance,Gemini-1.5-Pro,0.6513990000000001,86712,5139.1875,0.25,0.875,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-29/2025-10-05,Finance,Llama-3-8B-Local,0.01264468,97365,4732.5625,0.3125,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-09-29/2025-10-05,Marketing,Claude-3.5-Sonnet,1.3400399999999992,150922,3182.9166666666665,0.3333333333333333,0.9722222222222222,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-29/2025-10-05,Marketing,GPT-3.5,0.060978,8709,1107.0,0.16666666666666666,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-29/2025-10-05,Marketing,GPT-4-Turbo,1.8055349999999994,117463,3450.814814814815,0.4444444444444444,0.9629629629629629,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-29/2025-10-05,Marketing,Gemini-1.5-Pro,0.25285504999999997,43120,1661.9,0.5,0.9,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-09-29/2025-10-05,Marketing,Llama-3-8B-Local,0.00847042,112104,4558.047619047619,0.42857142857142855,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-06/2025-10-12,Customer Support,Claude-3.5-Sonnet,1.7724482999999989,235321,3212.688524590164,0.4098360655737705,0.9180327868852459,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-06/2025-10-12,Customer Support,GPT-3.5,0.08778699999999989,28781,3544.3333333333335,0.6666666666666666,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-06/2025-10-12,Customer Support,GPT-4-Turbo,3.742804999999999,215607,3981.4883720930234,0.3023255813953488,0.9534883720930233,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-06/2025-10-12,Customer Support,Gemini-1.5-Pro,0.9776822999999998,187387,2853.265306122449,0.42857142857142855,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-06/2025-10-12,Customer Support,Llama-3-8B-Local,0.0223817399999999,184484,4562.71875,0.25,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-06/2025-10-12,Data Science,Claude-3.5-Sonnet,2.819373299999998,398353,3460.6436781609195,0.3448275862068966,0.9885057471264368,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-06/2025-10-12,Data Science,GPT-3.5,0.6415964999999999,92806,5183.0,0.26666666666666666,0.9333333333333333,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-06/2025-10-12,Data Science,GPT-4-Turbo,2.0745779999999994,166326,3023.6744186046512,0.4418604651162791,0.9767441860465116,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-06/2025-10-12,Data Science,Gemini-1.5-Pro,1.5114893499999997,263088,3950.4074074074074,0.2962962962962963,0.9629629629629629,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-06/2025-10-12,Data Science,Llama-3-8B-Local,0.022966859999999898,210771,4179.342857142857,0.37142857142857144,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-06/2025-10-12,Engineering,Claude-3.5-Sonnet,3.563072399999997,524232,3383.837398373984,0.35772357723577236,0.9512195121951219,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-06/2025-10-12,Engineering,GPT-3.5,0.6602269999999996,126181,2927.5806451612902,0.3548387096774194,0.967741935483871,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-06/2025-10-12,Engineering,GPT-4-Turbo,5.026306999999998,302817,4226.310344827586,0.29310344827586204,0.9655172413793104,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-06/2025-10-12,Engineering,Gemini-1.5-Pro,2.4884250999999997,434956,4100.280487804878,0.3048780487804878,0.9390243902439024,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-06/2025-10-12,Engineering,Llama-3-8B-Local,0.0351038999999998,278682,3279.253968253968,0.3333333333333333,0.9841269841269841,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-06/2025-10-12,Finance,Claude-3.5-Sonnet,1.5103583999999992,245856,5525.205128205128,0.5128205128205128,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-06/2025-10-12,Finance,GPT-3.5,0.065029,16180,2300.6,0.6,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-06/2025-10-12,Finance,GPT-4-Turbo,1.0164669999999998,72213,2748.6,0.45,0.9,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-06/2025-10-12,Finance,Gemini-1.5-Pro,0.46980920000000004,79540,2804.3684210526317,0.3157894736842105,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-06/2025-10-12,Finance,Llama-3-8B-Local,0.01000908,73225,3422.6315789473683,0.2631578947368421,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-06/2025-10-12,Marketing,Claude-3.5-Sonnet,1.185770399999999,161153,3886.787878787879,0.24242424242424243,0.9393939393939394,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-06/2025-10-12,Marketing,GPT-3.5,0.1369789999999999,28566,3382.5,0.3333333333333333,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-06/2025-10-12,Marketing,GPT-4-Turbo,1.3898799999999998,70514,2950.529411764706,0.11764705882352941,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-06/2025-10-12,Marketing,Gemini-1.5-Pro,0.7374191999999999,124393,3902.923076923077,0.3076923076923077,0.9615384615384616,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-06/2025-10-12,Marketing,Llama-3-8B-Local,0.00708916,77008,3925.266666666667,0.4,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-13/2025-10-19,Customer Support,Claude-3.5-Sonnet,2.3545679999999987,310010,3936.483870967742,0.3709677419354839,0.9838709677419355,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-13/2025-10-19,Customer Support,GPT-3.5,0.6020125000000001,74156,3659.1428571428573,0.21428571428571427,0.9285714285714286,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-13/2025-10-19,Customer Support,GPT-4-Turbo,3.4477769999999994,206714,3687.906976744186,0.32558139534883723,0.9302325581395349,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-13/2025-10-19,Customer Support,Gemini-1.5-Pro,0.8567663999999996,156307,2900.3720930232557,0.3023255813953488,0.9534883720930233,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-13/2025-10-19,Customer Support,Llama-3-8B-Local,0.02148585,168003,4168.0,0.3333333333333333,0.9666666666666667,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-13/2025-10-19,Data Science,Claude-3.5-Sonnet,2.8377713999999985,411000,3486.912087912088,0.3076923076923077,0.978021978021978,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-13/2025-10-19,Data Science,GPT-3.5,0.4463289999999998,83832,3854.9333333333334,0.3333333333333333,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-13/2025-10-19,Data Science,GPT-4-Turbo,3.592966999999999,187499,3572.8636363636365,0.3181818181818182,0.9545454545454546,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-13/2025-10-19,Data Science,Gemini-1.5-Pro,1.8241453999999997,282099,3892.2580645161293,0.27419354838709675,0.9516129032258065,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-13/2025-10-19,Data Science,Llama-3-8B-Local,0.0276287599999998,237442,5264.184210526316,0.3157894736842105,0.9736842105263158,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-13/2025-10-19,Engineering,Claude-3.5-Sonnet,3.7449278999999973,512232,3697.219298245614,0.37719298245614036,0.9473684210526315,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-13/2025-10-19,Engineering,GPT-3.5,0.5416449999999997,127250,3138.0,0.40625,0.96875,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-13/2025-10-19,Engineering,GPT-4-Turbo,7.034880999999999,381759,3923.844155844156,0.23376623376623376,0.948051948051948,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-13/2025-10-19,Engineering,Gemini-1.5-Pro,1.9971801499999997,402646,4189.448717948718,0.4358974358974359,0.9615384615384616,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-13/2025-10-19,Engineering,Llama-3-8B-Local,0.0431958799999997,357543,5140.888888888889,0.38095238095238093,0.9206349206349206,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-13/2025-10-19,Finance,Claude-3.5-Sonnet,0.8278001999999991,127921,3812.6,0.26666666666666666,0.9333333333333333,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-13/2025-10-19,Finance,GPT-3.5,0.511353,79711,5571.1,0.3,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-13/2025-10-19,Finance,GPT-4-Turbo,0.8326919999999994,57881,2931.3125,0.3125,0.875,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-13/2025-10-19,Finance,Gemini-1.5-Pro,0.37571729999999987,83003,3977.6111111111113,0.4444444444444444,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-13/2025-10-19,Finance,Llama-3-8B-Local,0.006306,68861,3707.0666666666666,0.3333333333333333,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-13/2025-10-19,Marketing,Claude-3.5-Sonnet,1.6344608999999983,207740,3874.8863636363635,0.36363636363636365,0.9772727272727273,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-13/2025-10-19,Marketing,GPT-3.5,0.25880049999999977,43394,4129.1,0.4,0.9,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-13/2025-10-19,Marketing,GPT-4-Turbo,1.7541319999999994,113104,4242.416666666667,0.2916666666666667,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-13/2025-10-19,Marketing,Gemini-1.5-Pro,0.3364815999999999,111670,3601.0,0.5,0.9090909090909091,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-13/2025-10-19,Marketing,Llama-3-8B-Local,0.007327869999999999,44170,2120.133333333333,0.3333333333333333,0.8666666666666667,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-20/2025-10-26,Customer Support,Claude-3.5-Sonnet,2.3832671999999984,309879,4128.815384615385,0.3384615384615385,0.9692307692307692,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-20/2025-10-26,Customer Support,GPT-3.5,0.529299,99167,4223.941176470588,0.29411764705882354,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-20/2025-10-26,Customer Support,GPT-4-Turbo,2.2431249999999996,173656,3501.170731707317,0.4878048780487805,0.975609756097561,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-20/2025-10-26,Customer Support,Gemini-1.5-Pro,1.0843342999999999,195121,4361.538461538462,0.28205128205128205,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-20/2025-10-26,Customer Support,Llama-3-8B-Local,0.02989217,184443,5077.133333333333,0.23333333333333334,0.8333333333333334,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-20/2025-10-26,Data Science,Claude-3.5-Sonnet,2.6783126999999984,425383,3752.1627906976746,0.3953488372093023,0.9651162790697675,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-20/2025-10-26,Data Science,GPT-3.5,0.3564449999999999,79428,2726.0,0.45454545454545453,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-20/2025-10-26,Data Science,GPT-4-Turbo,6.032526999999998,318997,3549.230769230769,0.18461538461538463,0.9692307692307692,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-20/2025-10-26,Data Science,Gemini-1.5-Pro,1.89591745,328390,4820.3,0.36666666666666664,0.9666666666666667,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-20/2025-10-26,Data Science,Llama-3-8B-Local,0.01613948,166735,3769.1428571428573,0.37142857142857144,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-20/2025-10-26,Engineering,Claude-3.5-Sonnet,4.189947899999997,516858,3459.0169491525426,0.2457627118644068,0.9576271186440678,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-20/2025-10-26,Engineering,GPT-3.5,1.0522594999999997,195720,4179.40625,0.5625,0.9375,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-20/2025-10-26,Engineering,GPT-4-Turbo,4.600323999999999,304685,3711.4583333333335,0.4166666666666667,0.9583333333333334,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-20/2025-10-26,Engineering,Gemini-1.5-Pro,2.7950065499999996,499259,4356.102040816327,0.30612244897959184,0.9795918367346939,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-20/2025-10-26,Engineering,Llama-3-8B-Local,0.0209110699999998,172970,3689.275,0.275,0.95,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-10-20/2025-10-26,Finance,Claude-3.5-Sonnet,0.7765379999999993,129654,3222.53125,0.34375,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-20/2025-10-26,Finance,GPT-3.5,0.27131699999999986,38556,4230.0,0.16666666666666666,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-20/2025-10-26,Finance,GPT-4-Turbo,1.2479319999999994,84960,4918.466666666666,0.3333333333333333,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-20/2025-10-26,Finance,Gemini-1.5-Pro,0.6551615,90391,3494.0625,0.125,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-20/2025-10-26,Finance,Llama-3-8B-Local,0.00919474,62008,4142.3,0.3,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-10-20/2025-10-26,Marketing,Claude-3.5-Sonnet,0.5988605999999995,84508,2066.125,0.28125,0.96875,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-20/2025-10-26,Marketing,GPT-3.5,0.084607,27761,2897.5,0.5,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-20/2025-10-26,Marketing,GPT-4-Turbo,1.8033719999999995,123196,4632.9047619047615,0.42857142857142855,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-20/2025-10-26,Marketing,Gemini-1.5-Pro,0.5173013999999999,87006,3307.6190476190477,0.3333333333333333,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-20/2025-10-26,Marketing,Llama-3-8B-Local,0.00775044,69447,4489.2307692307695,0.46153846153846156,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-10-27/2025-11-02,Customer Support,Claude-3.5-Sonnet,1.986991799999999,268380,3366.9836065573772,0.29508196721311475,0.9344262295081968,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-27/2025-11-02,Customer Support,GPT-3.5,0.320312,47221,2568.3076923076924,0.15384615384615385,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-27/2025-11-02,Customer Support,GPT-4-Turbo,3.0656049999999992,185758,3100.9375,0.375,0.9791666666666666,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-27/2025-11-02,Customer Support,Gemini-1.5-Pro,1.2930046499999999,222115,3362.230769230769,0.36538461538461536,0.9807692307692307,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-27/2025-11-02,Customer Support,Llama-3-8B-Local,0.0230055299999999,163771,3470.657142857143,0.2571428571428571,0.9428571428571428,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-10-27/2025-11-02,Data Science,Claude-3.5-Sonnet,3.2916323999999975,439363,3640.865979381443,0.3711340206185567,0.9381443298969072,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-27/2025-11-02,Data Science,GPT-3.5,0.33659499999999987,57262,4231.0,0.3076923076923077,0.9230769230769231,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-10-27/2025-11-02,Data Science,GPT-4-Turbo,3.497115999999999,222552,3194.1052631578946,0.3684210526315789,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
